sci_fig,caption,inline_reference,metadata,label,acl_paper_id
2007.sigdial-1.41.pdf-Figure1.png,Figure 1: System Architecture,"[u'of the system are presented below. Sections 2, 3, and 4 describe the annotation client, Figure 1 : System Architecture the web-accessible data repository, and the portal to the TeraGrid, respectively, as', u'Architecture the web-accessible data repository, and the portal to the TeraGrid, respectively, as shown in Figure 1 below. Section 6 describes system availability and planned extensions to system functionality.']",2007.sigdial-1.41deepfigures-results.json,architecture diagram,2007.sigdial-1.41
2016.jeptalnrecital-jep.38.pdf-Figure1.png,FIGURE 1  Utilisation de paramtres drivs de GMMs adapts pour une apprentissage SAT de DNN-HMM.,[],2016.jeptalnrecital-jep.38deepfigures-results.json,architecture diagram,2016.jeptalnrecital-jep.38
2016.lilt-13.3.pdf-Figure2.png,FIGURE 2 General SMT system architecture.,[u'. this process is depicted in figure 2 .'],2016.lilt-13.3deepfigures-results.json,architecture diagram,2016.lilt-13.3
2017.jeptalnrecital-court.21.pdf-Figure1.png,FIGURE 1  Mthodologie dvaluation.,[],2017.jeptalnrecital-court.21deepfigures-results.json,architecture diagram,2017.jeptalnrecital-court.21
2017.jeptalnrecital-court.27.pdf-Figure1.png,"FIGURE 1  Le modle de traduction gnrique est appris sur les donnes gnriques, puis, ce modle gnrique est r-entrain avec des donnes spcifiques au domaine afin dobtenir un modle adapt au domaine (ou  la tche).",[],2017.jeptalnrecital-court.27deepfigures-results.json,architecture diagram,2017.jeptalnrecital-court.27
2017.jeptalnrecital-court.29.pdf-Figure1.png,FIGURE 1  Processus de slection des articles pour une revue systmatique.,[],2017.jeptalnrecital-court.29deepfigures-results.json,architecture diagram,2017.jeptalnrecital-court.29
2017.jeptalnrecital-recital.3.pdf-Figure4.png,Figure 4  Reprsentation de lhritage sur characterize-29.2,[],2017.jeptalnrecital-recital.3deepfigures-results.json,architecture diagram,2017.jeptalnrecital-recital.3
2018.jeptalnrecital-court.14.pdf-Figure1.png,FIGURE 1  Le principe de fonctionnement de notre systme,[u'La Figure 1 donne une vue gnrale de la mthode propose :'],2018.jeptalnrecital-court.14deepfigures-results.json,architecture diagram,2018.jeptalnrecital-court.14
2018.jeptalnrecital-demo.7.pdf-Figure1.png,FIGURE 1  Architecture globale de lOntoNotes Release 5.0 aprs lajout des correspondances pour les 261 lemmes uniques de leurs sens vers ceux du Princeton WordNet 3.0,[],2018.jeptalnrecital-demo.7deepfigures-results.json,architecture diagram,2018.jeptalnrecital-demo.7
2018.jeptalnrecital-long.7.pdf-Figure2.png,FIGURE 2  Analyse en dpendances (en haut) et reprsentation smantique (en bas) dun nonc du corpus ralises grce au parser Grew,"[u'. figure 2 , l\'expert prononce l\'nonc ""la dame qui est sur le tableau"".']",2018.jeptalnrecital-long.7deepfigures-results.json,architecture diagram,2018.jeptalnrecital-long.7
2018.jeptalnrecital-recital.5.pdf-Figure1.png,FIGURE 1  Architecture gnrale dun systme de rsum guid,[],2018.jeptalnrecital-recital.5deepfigures-results.json,architecture diagram,2018.jeptalnrecital-recital.5
2019.jeptalnrecital-deft.8.pdf-Figure2.png,FIGURE 2  Architecture de la prdiction de liaison entre cas et discussion,[],2019.jeptalnrecital-deft.8deepfigures-results.json,architecture diagram,2019.jeptalnrecital-deft.8
2019.jeptalnrecital-deft.8.pdf-Figure4.png,FIGURE 4  Architecture tache 1.  et  sont des paramtres libres.  dnote la fonction sigmode. Les vecteurs en gris sont des paramtres appris,[],2019.jeptalnrecital-deft.8deepfigures-results.json,architecture diagram,2019.jeptalnrecital-deft.8
2019.jeptalnrecital-recital.7.pdf-Figure1.png,FIGURE 1  Schma typique du systme de dialogue,[],2019.jeptalnrecital-recital.7deepfigures-results.json,architecture diagram,2019.jeptalnrecital-recital.7
2019.jeptalnrecital-recital.7.pdf-Figure3.png,FIGURE 3  Modle classique de mmoire humaine,[],2019.jeptalnrecital-recital.7deepfigures-results.json,architecture diagram,2019.jeptalnrecital-recital.7
2020.acl-demos.1.pdf-Figure5.png,Figure 5: Avatar animation synthesis: a) multi-lingual voices are cloned. b) A sequence of phonemes and their duration is drawn from the voices. c) A sequence of blendshape weights is transformed by a neural network model. d) Lip-motion is synthesized and re-targeted synchronously to avatar animation.,[],2020.acl-demos.1deepfigures-results.json,architecture diagram,2020.acl-demos.1
2020.acl-demos.11.pdf-Figure3.png,Figure 3: The architecture of GAIA multimedia knowledge extraction.,"[u'The architecture of our multimedia knowledge extraction system is illustrated in Figure 3 . The system pipeline consists of a Text Knowledge Extraction (TKE) branch and a Visual', u'As shown in Figure 3 , the Text Knowledge Extraction (TKE) system extracts entities, relations, and events from input documents.']",2020.acl-demos.11deepfigures-results.json,architecture diagram,2020.acl-demos.11
2020.acl-demos.14.pdf-Figure1.png,"Figure 1: Overview of Sta n z a s neural NLP pipeline. Sta n z a takes multilingual text as input, and produces annotations accessible as native Python objects. Besides this neural pipeline, Sta n z a also features a Python client interface to the Java CoreNLP software.","[u'models that range from tokenizing raw text to performing syntactic analysis on entire sentences (see Figure 1 ). All components are designed with processing many human languages in mind, with high-level design', u'. within a document, annotations are further stored in sentences, tokens and words in a top-down fashion (figure 1 ).']",2020.acl-demos.14deepfigures-results.json,architecture diagram,2020.acl-demos.14
2020.acl-demos.15.pdf-Figure2.png,"Figure 2: jiant pipeline stages using RoBERTa as the sentence encoder, ReCoRD and MNLI tasks as intermediate tasks, and MNLI and BoolQ as tasks for target training and evaluation. The diagram highlights that during target training and evaluation phases, copies are made of the sentence encoder model, and fine tuning and evaluation for each task are conducted on separate copies.",[],2020.acl-demos.15deepfigures-results.json,architecture diagram,2020.acl-demos.15
2020.acl-demos.16.pdf-Figure1.png,"Figure 1: The workflow of MT-DNN: train a neural language model on a large amount of unlabeled raw text to obtain general contextual representations; then finetune the learned contextual representation on downstream tasks, e.g. GLUE (Wang et al., 2018); lastly, distill this large model to a lighter one for online deployment. In the later two phrases, we can leverage powerful multi-task learning and adversarial training to further improve performance.","[u'them to small ones for online deployment.The overall workflow and system architecture are shown in Figure 1 ', u'As shown in Figure 1 , starting from the neural language model pre-training, there are three different training configurations by', u'Adversarial Training Figure 1 : The workflow of MT-DNN: train a neural language model on a large amount of']",2020.acl-demos.16deepfigures-results.json,architecture diagram,2020.acl-demos.16
2020.acl-demos.18.pdf-Figure1.png,"Figure 1: The system architecture of CLIReval. Documents from input files are separately indexed into two instances of IR systems. Generated search queries are used to query both IR instances. Search scores from REF-IR are converted to discrete relevance judgment labels as required by trec eval. Finally, CLIReval uses trec eval to calculate IR metrics.","[u'. finally, we run the queries q through this mt-ir system to obtain document scores (q, t ) ( figure 1 , left branch), which can be evaluated with respect to the relevance labels.']",2020.acl-demos.18deepfigures-results.json,architecture diagram,2020.acl-demos.18
2020.acl-demos.2.pdf-Figure1.png,Figure 1: (a) An overview of the main functionalities of TextBrewer. (b) A sketch that shows the function of adaptors inside a distiller.,"[u'. to support different models and different tasks and meanwhile stay flexible and extensible, textbrewer provides distillers to conduct the actual experiments and configuration classes to configure the behaviors of the distillers.', u'. each key explains the meaning of the corresponding value, as shown in figure 1 (b) .']",2020.acl-demos.2deepfigures-results.json,architecture diagram,2020.acl-demos.2
2020.acl-demos.24.pdf-Figure1.png,"Figure 1: PHOTON workflow. The question corrector (upper block) detects the untranslatable questions from user input, scans the confusion span(s) that need clarification or correction. The accepted question is mapped into a SQL query through a text-to-SQL model, and finally the SQL execution results are returned to the user.","[u' Figure 1 : PHOTON workflow. The question corrector (upper block) detects the untranslatable questions from user input,', u'. figure 1 shows the overall workflow of our system.']",2020.acl-demos.24deepfigures-results.json,architecture diagram,2020.acl-demos.24
2020.acl-demos.24.pdf-Figure2.png,"Figure 2: State transition map of interaction in PHOTON. States with darker background are the end states that can receive user reply, and switch to INIT state automatically. The bottom part is the system response templates in each end state.",[u'. figure 2 .'],2020.acl-demos.24deepfigures-results.json,architecture diagram,2020.acl-demos.24
2020.acl-demos.25.pdf-Figure1.png,Figure 1: An example dialog structure while SUGILITE learns a new task that contains a conditional and new concepts. The numbers indicate the sequence of the utterances. The screenshot on the right shows the conversational interface during these steps.,"[u'The system should handle a Figure 1 : An example dialog structure while SUGILITE learns a new task that contains a conditional', u'. although it does not know these concepts, it can recognize the structure of the command (, conditional), and parse each part of the command into the corresponding typed resolve functions, as shown in figure 1 .', u'. for example, for utterance 8 in figure 1 , the user does not need to demonstrate again since the system can invoke the newlylearned order starbucks function with a different parameter value (details in section 3.3).', u'. for example, the concept ""hot"" used in figure 1 can be generalize to ""arg0 is greater than arg1"" where arg0 and arg1 can be value queries or constant values of the temperature type.', u'Similarly, named value queries (resolved from resolveValue such as ""temperature"" in Figure 1) can be generalized to have different implementations depending on the task domain. In ""the temperature']",2020.acl-demos.25deepfigures-results.json,architecture diagram,2020.acl-demos.25
2020.acl-demos.25.pdf-Figure4.png,Figure 4: SUGILITEs instruction parsing and grounding process for intent clarifications illustrated on an example UI snapshot graph constructed from a simplified GUI snippet.,"[u"". this graph captures the gui elements' text labels, metainformation (including screen position, type, and package name), and the spatial (, nextto), hierarchical (, haschild), and semantic relations (, containsprice) among them (figure 4) .""]",2020.acl-demos.25deepfigures-results.json,architecture diagram,2020.acl-demos.25
2020.acl-demos.29.pdf-Figure2.png,"Figure 2: The main editor window, showing a story with start node A. The node B is selected, and so its details appear in the inspector on the right. Note that its display name is distinct from the richer game text (C). The results of using the Node Tester on the potential input battle the beast are shown in (D). They demonstrate that this utterance would cause a transition to node E, an AutoAdvance node that would immediately transition to one of two end states depending on the players previous choices.","[u'The home screen of the tool (Figure 2) consists of two panels. On the left is the graph editor, which vi- sualizes and', u'. figure 2 : the main editor window, showing a story with start node a.', u'node tester, found in the graph inspector when focused on a node (lower right in Figure 2 ). This tool allows the author to probe with a potential utterance and view the', u'. we hope that allowing flexibility in the storage medium figure 2 .']",2020.acl-demos.29deepfigures-results.json,architecture diagram,2020.acl-demos.29
2020.acl-demos.34.pdf-Figure2.png,Figure 2: All-in-one process pipelines in ESPnet-ST,[],2020.acl-demos.34deepfigures-results.json,architecture diagram,2020.acl-demos.34
2020.acl-demos.8.pdf-Figure1.png,Figure 1: System architecture of EVIDENCEMINER.,"[u'. this paper presents evidenceminer, a webbased system for textual evidence discovery for life sciences (figure 1 ).', u'. figure 1 shows the system architecture of evidenceminer.']",2020.acl-demos.8deepfigures-results.json,architecture diagram,2020.acl-demos.8
